ラクミー経営管理 店舗画面 データソース定義表 V89（V88+地代家賃設定・費用実績入力・予算一覧9費目・単月地代家賃・月次予算設定修正 統合版）
作成日: 2026-04-20
総指標数,859
基準: V88 + 以下4パッチ統合
"  - V88_追加差分_地代家賃設定_費用実績入力.csv (50行: P1-P21, R1-R29)"
  - V88_追加差分_予算一覧_9費目追加.csv (9行: 446a-446i)
  - V88_追加差分_単月費用設定_単月地代家賃追加.csv (1行: 79a)
  - V88_修正差分_月次予算設定_固定変動費用予算_地代家賃反映.csv (No.54/73c REPLACE)
備考: V88ソースにあったテンプレート残骸4行(No='No')を除外済み
経営重要度: 店長視点

No,プロダクト区分,画面タイプ,画面タイトル,指標名,独自指標レベル,経営重要度,計算レイヤー,データスコープ,データ負荷レベル,データソース区分,指標タイプ,指標タイプ詳細,ラクミーテーブル名.カラム名,外部連携テーブル名.テーブル列名,外部連携グループ名,演算範囲,演算ロジック,演算式詳細,中間画面名.画面指標名,インプット元（画面名.指標名）,アウトプット先（画面名.画面指標名）,データリネージュ（完全版）,依存先指標（画面名.指標名）,依存先指標（テーブル名.列名）,被参照指標（画面名.指標名）,依存先指標数,被参照指標数,参照頻度,演算コスト,システム負荷,負荷要因,推奨対応,キャッシュ戦略,スナップショット対象,更新トリガー,画面カテゴリ,指標区分,指標区分の説明,機能説明,判断,AI推測の理由,不明点,改善
359,ラクミーウェブ,分析画面,流入分析,ウォークイン客数,L4,A,L3-S,店舗月次,最高,計算項目,外部連携×外部連携,POS売上と予約データの組合せ,"head_office_connected_service_sales_logs.customers, reservations.customers","ZTOTAL.customers, 予約連携.customers",POS売上（日別集計）,画面間,総客数-予約客数,感度分析.客数 - 流入分析.予約客数,-,"感度分析.客数, 流入分析.予約客数","流入分析.ウォークイン客単価, 流入分析.ウォークイン客数トレンド",ZTOTAL.customers / 予約連携.customers → head_office_connected_service_sales_logs.customers / reservations.customers → 流入分析.ウォークイン客数,"感度分析.客数, 流入分析.予約客数","ZTOTAL.customers, 予約連携.customers; head_office_connected_service_sales_logs.customers, reservations.customers","流入分析.ウォークイン客単価, 流入分析.ウォークイン客数トレンド",2,2,中,中,中,画面間参照; 外部連携; 複数ソース,スナップショット化・事前計算,長期キャッシュ(1時間以上),◎,日次バッチ,分析画面,既存指標,実画面に表示されている指標（分析画面）。,-,外部連携検証済,ZTOTAL.customers → head_office_connected_service_sales_logs.customers,-,-
360,ラクミーウェブ,分析画面,流入分析,ウォークイン客単価,L4,A,L2-S,店舗月次,高,計算項目,演算×演算,複数の演算結果の組合せ,-,-,-,画面内,WI売上÷WI客数,流入分析.ウォークイン売上 ÷ 流入分析.ウォークイン客数,"流入分析.ウォークイン売上, 流入分析.ウォークイン客数","流入分析.ウォークイン売上, 流入分析.ウォークイン客数, 流入分析.ウォークイン売上, 流入分析.ウォークイン客数",-,流入分析.ウォークイン売上 / 流入分析.ウォークイン客数 → 流入分析.ウォークイン客単価,"流入分析.ウォークイン売上, 流入分析.ウォークイン客数, 流入分析.ウォークイン売上, 流入分析.ウォークイン客数",-; -,-,4,0,中,高,高,複数ソース; 複合演算,キャッシュ・非同期処理,中期キャッシュ(30分-1時間),○,データ更新時,分析画面,既存指標,実画面に表示されている指標（分析画面）。,-,演算検証済,"インプット元: 流入分析.ウォークイン売上, 流入分析.ウォークイン客数",-,-
361,ラクミーウェブ,分析画面,流入分析,総席数,L3,C,L1,店舗内,中,POS（売上・客数）,外部連携単独,POSデータから単独取得,head_office_connected_service_sales_logs.customers,ZTOTAL.customers,POS売上（日別集計）,-,SUM,SUM(ZTOTAL.customers),-,[外部]ZTOTAL.customers,-,ZTOTAL.customers → head_office_connected_service_sales_logs.customers → 流入分析.総席数,[外部]ZTOTAL.customers,ZTOTAL.customers; head_office_connected_service_sales_logs.customers,-,1,0,低,低,低,外部連携,インデックス最適化,中期キャッシュ(5-30分),△,データ連携時,分析画面,既存指標,実画面に表示されている指標（分析画面）。,-,スキーマ検証済,-,総席数=客数ではなく店舗マスタから取得すべき,店舗マスタの席数を確認必要
362,ラクミーウェブ,分析画面,流入分析,総組数,L3,C,L1,店舗内,中,POS（売上・客数）,外部連携単独,POSデータから単独取得,t_totals.receipt_no,TTOTAL.receipt_no,POS売上（伝票単位）,-,COUNT伝票,COUNT(TTOTAL.receipt_no),-,[外部]TTOTAL.receipt_no,流入分析.回転数,TTOTAL.receipt_no → t_totals.receipt_no → 流入分析.総組数,[外部]TTOTAL.receipt_no,TTOTAL.receipt_no; t_totals.receipt_no,流入分析.回転数,1,1,中,低,中,外部連携,インデックス最適化,中期キャッシュ(5-30分),△,データ連携時,分析画面,既存指標,実画面に表示されている指標（分析画面）。,-,外部連携検証済,データソース: POS（売上・客数）,TTOTALは伝票単位データで組数を正確に把握可能,-
363,ラクミーウェブ,分析画面,流入分析,総卓数,L2,D,L0,単一レコード,低,店舗マスタ（設定）,マスタ参照表示,マスタから取得して表示,shops.total_tables,-,-,-,マスタ参照,店舗マスタ.total_tables,-,[マスタ]shops.total_tables,流入分析.回転数,shops.total_tables → 流入分析.総卓数,[マスタ]shops.total_tables,-; shops.total_tables,流入分析.回転数,1,1,中,中,中,-,監視継続,短期キャッシュ(1-5分),×,ユーザー操作時,分析画面,既存指標,実画面に表示されている指標（分析画面）。,-,設定/入力検証済,データソース: 店舗マスタ（設定）,店舗マスタに総卓数カラムがあるか不明,店舗マスタのスキーマを確認必要
364,ラクミーウェブ,分析画面,流入分析,回転数,L4,C,L2-S,店舗月次,高,計算項目,外部連携×ラクミー設定マスタ,POS売上とラクミー店舗マスタの組合せ,"t_totals.receipt_no, shops.total_tables",TTOTAL.receipt_no,POS売上（伝票単位）,画面内,組数÷卓数,流入分析.総組数 ÷ 流入分析.総卓数,-,"流入分析.総組数, 流入分析.総卓数",流入分析.平均回転数,TTOTAL.receipt_no → t_totals.receipt_no / shops.total_tables → 流入分析.回転数,"流入分析.総組数, 流入分析.総卓数","TTOTAL.receipt_no; t_totals.receipt_no, shops.total_tables",流入分析.平均回転数,2,1,中,高,高,外部連携; 複数ソース,キャッシュ・非同期処理,中期キャッシュ(30分-1時間),○,データ更新時,分析画面,既存指標,実画面に表示されている指標（分析画面）。,-,AI推測,組数÷卓数から回転数を算出と推測,-,-
365,ラクミーウェブ,分析画面,流入分析,予約売上合計,L3,C,L3-S,店舗月次,高,計算項目,複数種類混在,POS売上と演算結果の組合せ,head_office_connected_service_sales_logs.sales_excluded,ZTOTAL.sales_excluded,POS売上（日別集計）,画面間,SUM予約,SUM(当月実績.売上（税抜）) WHERE 予約 = true,-,当月実績.売上（税抜）,流入分析.ウォークイン売上合計,ZTOTAL.sales_excluded → head_office_connected_service_sales_logs.sales_excluded → 流入分析.予約売上合計,当月実績.売上（税抜）,ZTOTAL.sales_excluded; head_office_connected_service_sales_logs.sales_excluded,流入分析.ウォークイン売上合計,1,1,中,高,高,画面間参照; 複合演算,キャッシュ・非同期処理,中期キャッシュ(30分-1時間),○,データ更新時,分析画面,既存指標,実画面に表示されている指標（分析画面）。,-,スキーマ検証済,-,予約フラグの判定方法が不明,予約連携データの構造を確認必要
366,ラクミーウェブ,分析画面,流入分析,ウォークイン売上合計,L4,C,L3-S,店舗月次,最高,計算項目,演算×外部連携,POS売上と演算結果の組合せ,head_office_connected_service_sales_logs.sales_excluded,ZTOTAL.sales_excluded,POS売上（日別集計）,画面間,総売上-予約売上,予実対比.総売上 - 流入分析.予約売上合計,流入分析.予約売上合計,"流入分析.予約売上合計, 予実対比.総売上",-,ZTOTAL.sales_excluded → head_office_connected_service_sales_logs.sales_excluded → 流入分析.予約売上合計 → 流入分析.ウォークイン売上合計,"流入分析.予約売上合計, 予実対比.総売上",ZTOTAL.sales_excluded; head_office_connected_service_sales_logs.sales_excluded,-,2,0,中,中,中,画面間参照; 外部連携; 複数ソース,スナップショット化・事前計算,長期キャッシュ(1時間以上),◎,日次バッチ,分析画面,既存指標,実画面に表示されている指標（分析画面）。,-,スキーマ検証済,-,-,-
367,ラクミーウェブ,分析画面,流入分析,予約客数トレンド,L4,A,L2-S,店舗月次,高,計算項目,外部連携×外部連携,予約システム内の複数データ組合せ,reservations.customers,予約連携.customers,-,画面内,期間集計トレンド計算,流入分析.予約客数 期間集計トレンド,-,流入分析.予約客数,-,予約連携.customers → reservations.customers → 流入分析.予約客数トレンド,流入分析.予約客数,予約連携.customers; reservations.customers,-,1,0,低,中,中,外部連携; 複数ソース,キャッシュ・非同期処理,中期キャッシュ(30分-1時間),○,データ更新時,分析画面,既存指標,実画面に表示されている指標（分析画面）。,-,AI推測,予約客数のトレンド表示と推測,-,-
368,ラクミーウェブ,分析画面,流入分析,ウォークイン客数トレンド,L4,A,L2-S,店舗月次,高,計算項目,演算×演算,複数の演算結果の組合せ,-,-,-,画面内,期間集計トレンド計算,流入分析.ウォークイン客数 期間集計トレンド,流入分析.ウォークイン客数,流入分析.ウォークイン客数,-,流入分析.ウォークイン客数 → 流入分析.ウォークイン客数トレンド,流入分析.ウォークイン客数,-; -,-,1,0,低,高,中,複数ソース; 複合演算,キャッシュ・非同期処理,中期キャッシュ(30分-1時間),○,データ更新時,分析画面,既存指標,実画面に表示されている指標（分析画面）。,-,演算検証済,インプット元: 流入分析.ウォークイン客数,-,-
369,ラクミーウェブ,分析画面,流入分析,平均回転数,L4,C,L2-S,店舗月次,高,計算項目,演算×演算,複数の演算結果の組合せ,-,-,-,画面内,AVG回転数,AVG(流入分析.回転数),流入分析.回転数,流入分析.回転数,-,流入分析.回転数 → 流入分析.平均回転数,流入分析.回転数,-; -,-,1,0,低,高,中,複数ソース; 複合演算,キャッシュ・非同期処理,中期キャッシュ(30分-1時間),○,データ更新時,分析画面,既存指標,実画面に表示されている指標（分析画面）。,-,演算検証済,インプット元: 流入分析.回転数,-,-
370,ラクミーウェブ,分析画面,流入分析,平均テーブル回転数,L4,C,L2-S,店舗月次,高,計算項目,演算×演算,複数の演算結果の組合せ,-,-,-,画面内,AVGテーブル回転数,AVG(流入分析.テーブル回転数),流入分析.テーブル回転数,流入分析.テーブル回転数,-,流入分析.テーブル回転数 → 流入分析.平均テーブル回転数,流入分析.テーブル回転数,-; -,-,1,0,低,高,中,複数ソース; 複合演算,キャッシュ・非同期処理,中期キャッシュ(30分-1時間),○,データ更新時,分析画面,既存指標,実画面に表示されている指標（分析画面）。,-,演算検証済,インプット元: 流入分析.テーブル回転数,-,-
371,ラクミーウェブ,分析画面,流入分析,客数,L3,A,L1,店舗内,中,POS（売上・客数）,外部連携単独,POSデータから単独取得,head_office_connected_service_sales_logs.customers,ZTOTAL.customers,POS売上（日別集計）,-,SUM,SUM(ZTOTAL.customers),-,[外部]ZTOTAL.customers,-,ZTOTAL.customers → head_office_connected_service_sales_logs.customers → 流入分析.客数,[外部]ZTOTAL.customers,ZTOTAL.customers; head_office_connected_service_sales_logs.customers,-,1,0,低,低,低,外部連携,インデックス最適化,中期キャッシュ(5-30分),△,データ連携時,分析画面,既存指標,実画面に表示されている指標（分析画面）。,-,スキーマ検証済,-,-,-
372,ラクミーウェブ,分析画面,費目別仕入分析,費目,L2,D,L0,単一レコード,低,店舗マスタ（設定）,マスタ参照表示,マスタから取得して表示,monthly_cost_items.name,-,-,-,費目マスタ,monthly_cost_items.name,-,[マスタ]monthly_cost_items.name,-,monthly_cost_items.name → 費目別仕入分析.費目,[マスタ]monthly_cost_items.name,-; monthly_cost_items.name,-,1,0,低,中,中,-,監視継続,短期キャッシュ(1-5分),×,ユーザー操作時,分析画面,既存指標,実画面に表示されている指標（分析画面）。,費目ごとの仕入金額を分析,スキーマ検証済,-,-,-
373,ラクミーウェブ,分析画面,費目別仕入分析,金額（税抜）,L3,C,L1,店舗内,低,計算項目,費用設定参照,費用設定で設定した経費項目を参照,monthly_costs.value,-,ユーザー入力（費用設定）,-,SUM費目別,SUM(monthly_costs.value) GROUP BY cost_item_id,-,-,費目別仕入分析.比率,monthly_costs.value → 費目別仕入分析.金額税抜,-,-; monthly_costs.value,費目別仕入分析.比率,0,1,中,中,中,-,監視継続,短期キャッシュ(1-5分),×,データ連携時,分析画面,既存指標,実画面に表示されている指標（分析画面）。,費目ごとの仕入金額を分析,スキーマ検証済,-,-,-
374,ラクミーウェブ,分析画面,費目別仕入分析,比率,L4,C,L2-S,店舗月次,中,計算項目,設定参照×設定参照,複数の費用設定の組合せ,monthly_costs.value,-,ユーザー入力（費用設定）,画面内,費目÷総仕入×100,費目別仕入分析.金額税抜 ÷ SUM(費目別仕入分析.金額税抜) × 100,-,-,-,monthly_costs.value → 費目別仕入分析.比率,-,-; monthly_costs.value,-,0,0,低,高,中,複数ソース,インデックス最適化,中期キャッシュ(5-30分),△,画面表示時,分析画面,既存指標,実画面に表示されている指標（分析画面）。,費目ごとの仕入金額を分析,スキーマ検証済,-,-,-
