次数,ターゲット,画面タイトル,画面タイプ,1次指標名,2次指標名,3次指標名,4次指標名,5次指標名,計算レイヤー,スコープ,用途・機能説明,概念式／演算ロジック,判断基準・閾値目安,依存先指標,データ基盤要件,V89No/戦略No
4次,店長,年間予実対比（予実対比）,分析画面,,,,年間予算_クレジットカード手数料,,L3-S,単店舗(画面間),-,SUM(費用設定.クレジットカード手数料予算) GROUP BY year,-,月次予算設定.年間クレジットカード手数料,既存(V89/V69),584
4次,店長,年間予実対比（予実対比）,分析画面,,,,年間予算_お花代,,L3-S,単店舗(画面間),-,SUM(費用設定.お花代予算) GROUP BY year,-,月次予算設定.年間お花代,既存(V89/V69),585
4次,店長,店舗別サマリー,ダッシュボード表示画面,,,,売上達成率,,L3-S,単店舗(画面間),店舗ごとの主要指標サマリー,参照表示,-,店舗別サマリー.売上（税抜）,既存(V89/V69),482
4次,店長,店舗別サマリー,ダッシュボード表示画面,,,,営業利益,,L3-S,単店舗(画面間),店舗ごとの主要指標サマリー,参照表示,-,"店舗別サマリー.売上（税抜）, 予実対比.FD仕入, 予実対比.人件費",既存(V89/V69),483
4次,店長,店舗別サマリー,ダッシュボード表示画面,,,,FD仕入率,,L3-S,単店舗(画面間),店舗ごとの主要指標サマリー,参照表示,-,"予実対比.FD仕入, 店舗別サマリー.売上（税抜）",既存(V89/V69),486
4次,店長,店舗別サマリー,ダッシュボード表示画面,,,,人件費率,,L3-S,単店舗(画面間),店舗ごとの主要指標サマリー,参照表示,-,"予実対比.人件費, 店舗別サマリー.売上（税抜）",既存(V89/V69),487
4次,店長,当月実績,ダッシュボード表示画面,,,,営業利益,,L3-S,単店舗(画面間),当月の営業利益・売上・FD仕入率・人件費率・FL率を表示,参照表示,-,"当月実績.売上（税抜）, 予実対比.FD仕入, 予実対比.人件費",既存(V89/V69),488
4次,店長,当月実績,ダッシュボード表示画面,,,,FD仕入率,,L3-S,単店舗(画面間),当月の営業利益・売上・FD仕入率・人件費率・FL率を表示,参照表示,-,"予実対比.FD仕入, 当月実績.売上（税抜）",既存(V89/V69),490
4次,店長,当月実績,ダッシュボード表示画面,,,,人件費率,,L3-S,単店舗(画面間),当月の営業利益・売上・FD仕入率・人件費率・FL率を表示,参照表示,-,"予実対比.人件費, 当月実績.売上（税抜）",既存(V89/V69),491
4次,店長,当月実績,ダッシュボード表示画面,,,,FL率,,L3-S,単店舗(画面間),当月の営業利益・売上・FD仕入率・人件費率・FL率を表示,参照表示,-,"予実対比.FD仕入, 予実対比.人件費, 当月実績.売上（税抜）",既存(V89/V69),492
4次,店長,当月実績,ダッシュボード表示画面,,,,営業利益達成率,,L3-S,単店舗(画面間),当月の営業利益・売上・FD仕入率・人件費率・FL率を表示,参照表示,-,"当月実績.営業利益, 当月実績.営業利益予算",既存(V89/V69),494
4次,店長,当月実績,ダッシュボード表示画面,,,,売上達成率,,L3-S,単店舗(画面間),当月の営業利益・売上・FD仕入率・人件費率・FL率を表示,参照表示,-,"当月実績.売上（税抜）, 当月実績.売上予算",既存(V89/V69),496
4次,店長,感度分析,分析画面,,,,客単価（税抜）,,L3-S,単店舗(画面間),-,売上÷客数,-,"当月実績.売上（税抜）, 感度分析.客数",既存(V89/V69),298
4次,店長,感度分析,分析画面,,,,変動費率,,L3-S,単店舗(画面間),-,変動費÷売上×100,-,"感度分析.変動費, 当月実績.売上（税抜）",既存(V89/V69),300
4次,店長,感度分析,分析画面,,,,粗利単価,,L3-S,単店舗(画面間),-,(売上-原価)÷客数,-,"当月実績.売上（税抜）, 感度分析.客数",既存(V89/V69),301
4次,店長,感度分析,分析画面,,,,粗利率,,L3-S,単店舗(画面間),-,(売上-原価)÷売上×100,-,当月実績.売上（税抜）,既存(V89/V69),302
4次,店長,感度分析,分析画面,,,,変動費,,L3-S,単店舗(画面間),-,売上-粗利,-,"感度分析.粗利, 当月実績.売上（税抜）",既存(V89/V69),305
4次,店長,感度分析,分析画面,,,,粗利,,L3-S,単店舗(画面間),-,売上-変動費,-,"感度分析.変動費, 当月実績.売上（税抜）",既存(V89/V69),306
4次,店長,支払種別売上分析,分析画面,,,,売上比率,,L3-S,単店舗(画面間),-,支払÷総売上×100,-,当月実績.売上（税抜）,既存(V89/V69),310
4次,店長,時間帯別売上分析,分析画面,,,,客単価（税抜）,,L3-S,単店舗(画面間),-,売上÷客数,-,"当月実績.売上（税抜）, 時間帯別売上分析.客数",既存(V89/V69),324
4次,店長,曜日別売上分析,分析画面,,,,平均売上（税抜）,,L3-S,単店舗(画面間),-,AVG曜日別,-,"日次レポート.売上（税抜）, 日次レポート.売上（税抜）",既存(V89/V69),326
4次,店長,曜日別売上分析,分析画面,,,,平均客数,,L3-S,単店舗(画面間),-,AVG曜日別,-,時間帯別売上分析.客数,既存(V89/V69),327
4次,店長,曜日別売上分析,分析画面,,,,平均客数（税抜）,,L3-S,単店舗(画面間),-,AVG曜日別,-,時間帯別売上分析.客数,既存(V89/V69),328
4次,店長,月次レポート,分析画面,,,,原価率,,L3-S,単店舗(画面間),-,原価÷売上×100,-,当月実績.売上（税抜）,既存(V89/V69),330
4次,店長,月次予算設定,設定入力画面,,,,固定費用予算,,L3-S,単店舗(画面間),月次の予算詳細設定（費用設定＋地代家賃設定を統合集計）,"SUM(費用設定.設定タイプ=固定費用予算) + IF(地代家賃設定.賃料体系=固定賃料 THEN COALESCE(単月費用設定.単月地代家賃, 地代家賃設定.固定賃料) ELSE 0)",-,"費用設定.固定費用予算, 地代家賃設定.固定賃料, 地代家賃設定.賃料体系, 単月費用設定.単月地代家賃",既存(V89/V69),54
4次,店長,月次予算設定,設定入力画面,,,,変動費用予算,,L3-S,単店舗(画面間),月次の予算詳細設定（費用設定＋地代家賃設定を統合集計、変動賃料は月額売上予算に基づき動的算出）,"SUM(費用設定.設定タイプ=変動費用予算) + IF(地代家賃設定.賃料体系≠固定賃料 THEN COALESCE(単月費用設定.単月地代家賃, 地代家賃設定.地代家賃シミュレーション金額) ELSE 0)",-,"費用設定.変動費用予算, 地代家賃設定.固定賃料, 地代家賃設定.歩合率, 地代家賃設定.最低保証額, 地代家賃設定.地代家賃シミュレーション金額, 地代家賃設定.賃料体系, 単月費用設定.単月地代家賃",既存(V89/V69),73c
4次,店長,月次集計,分析画面,,,,客単価（税抜）,,L3-S,単店舗(画面間),-,売上÷客数,-,"当月実績.売上（税抜）, 感度分析.客数",既存(V89/V69),340
4次,店長,月次集計,分析画面,,,,変動費単価,,L3-S,単店舗(画面間),-,変動費÷客数,-,"感度分析.変動費, 感度分析.客数",既存(V89/V69),341
4次,店長,月次集計,分析画面,,,,変動費率,,L3-S,単店舗(画面間),-,変動費÷売上×100,-,"感度分析.変動費, 当月実績.売上（税抜）",既存(V89/V69),342
4次,店長,月次集計,分析画面,,,,仕入費率,,L3-S,単店舗(画面間),-,仕入÷売上×100,-,"予実対比.FD仕入, 当月実績.売上（税抜）",既存(V89/V69),343
4次,店長,月次集計,分析画面,,,,PA人件費率,,L3-S,単店舗(画面間),-,PA人件費÷売上×100,-,"予実対比.PA人件費, 当月実績.売上（税抜）",既存(V89/V69),344
4次,店長,月次集計,分析画面,,,,粗利単価,,L3-S,単店舗(画面間),-,(売上-原価)÷客数,-,"当月実績.売上（税抜）, 感度分析.客数",既存(V89/V69),345
4次,店長,月次集計,分析画面,,,,粗利率,,L3-S,単店舗(画面間),-,(売上-原価)÷売上×100,-,当月実績.売上（税抜）,既存(V89/V69),346
4次,店長,月次集計,分析画面,,,,その他変動費率,,L3-S,単店舗(画面間),-,その他変動費÷売上×100,-,当月実績.売上（税抜）,既存(V89/V69),347
4次,店長,月次集計,分析画面,,,,変動費,,L3-S,単店舗(画面間),-,売上-粗利,-,"月次集計.粗利, 当月実績.売上（税抜）",既存(V89/V69),348
4次,店長,月次集計,分析画面,,,,粗利,,L3-S,単店舗(画面間),-,売上-変動費,-,"月次集計.変動費, 当月実績.売上（税抜）",既存(V89/V69),349
4次,店長,流入分析,分析画面,,,,テーブル回転数,,L3-S,単店舗(画面間),-,組数÷総卓数,-,時間帯別売上分析.客数,既存(V89/V69),353
4次,店長,流入分析,分析画面,,,,テーブル稼働率,,L3-S,単店舗(画面間),-,予約卓÷総卓×100,-,流入分析.予約客数,既存(V89/V69),354
4次,店長,流入分析,分析画面,,,,予約売上,,L3-S,単店舗(画面間),-,予約客売上,-,"当月実績.売上（税抜）, 流入分析.予約客数, 感度分析.客数",既存(V89/V69),355
4次,店長,流入分析,分析画面,,,,ウォークイン売上,,L3-S,単店舗(画面間),-,総売上-予約売上,-,"流入分析.予約売上, 予実対比.総売上",既存(V89/V69),358
4次,店長,流入分析,分析画面,,,,ウォークイン客数,,L3-S,単店舗(画面間),-,総客数-予約客数,-,"感度分析.客数, 流入分析.予約客数",既存(V89/V69),359
4次,店長,流入分析,分析画面,,,,予約売上合計,,L3-S,単店舗(画面間),-,SUM予約,-,当月実績.売上（税抜）,既存(V89/V69),365
4次,店長,流入分析,分析画面,,,,ウォークイン売上合計,,L3-S,単店舗(画面間),-,総売上-予約売上,-,"流入分析.予約売上合計, 予実対比.総売上",既存(V89/V69),366
5次,店長,-（新規画面）,-,,,,,シフト充足率,L4(提案),派生,【人的資源】計画シフトとの乖離、応援要員の必要性判断,実シフト時間 ÷ 計画シフト時間 × 100,95%以上:健全 / 90-95%:監視 / 90%未満:要対応,"実シフト時間(1次 要追加), 計画シフト時間(1次 要追加)",シフト管理システム連携,S-10
5次,店長,"FD分析（仕入率/原価率）, 予実対比",-,,,,,FL率,L4(提案),派生,【収益構造】食材と人件費の売上比率、飲食業の最重要KPI,(食材原価 + 人件費) ÷ 売上（税抜） × 100,55%以下:優良 / 55-60%:標準 / 60%超:要改善,"FD仕入(2次), 人件費(2次), 売上（税抜）(2次)",既存指標あり,S-04
5次,店長,"FD分析（仕入率/原価率）, 棚卸",-,,,,,廃棄率,L4(提案),派生,【運営効率】仕込み量の最適化、メニュー戦略見直し,廃棄金額 ÷ 仕入金額 × 100,2%以下:優良 / 2-5%:標準 / 5%超:要改善,"廃棄金額(1次 要追加), 仕入金額(2次)",廃棄記録フォームの追加必要,S-08
5次,店長,ダッシュボード.当月実績,-,,,,,レジ誤差率,L4(提案),派生,【運営品質】金銭管理の精度、不正検知,レジ誤差金額 ÷ POS売上 × 100,0.1%以下:優良 / 0.1-0.5%:標準 / 0.5%超:要調査,"レジ実金(1次 要追加), POS売上(1次)",日次現金精算データの入力機能,S-07
5次,店長,"予実対比, 売上進捗分析",-,,,,,客単価変動率,L4(提案),派生,【収益構造】客単価傾向の把握、メニュー戦略評価,(当月客単価 - 前月客単価) ÷ 前月客単価 × 100,+5%超:セット率向上 / ±2%:安定 / -5%超:要改善,"客単価(2次), 前月客単価(3次時系列)",既存指標あり,S-12
5次,店長,"商品仕入単価, 商品別仕入分析, 平均単価推移",-,,,,,仕入商品単価変動,L4(提案),派生,【運営効率】値上げ影響の早期検知、発注先見直し材料,(今月平均単価 - 先月平均単価) ÷ 先月平均単価 × 100,±3%:許容 / +5%超:要対応,"仕入単価(2次:商品仕入単価), 時系列比較(3次)",既存指標あり,S-15
5次,店長,時間帯別売上分析,-,,,,,人時売上高,L4(提案),派生,【労働生産性】シフト効率の把握、時間帯別の人員配置最適化,売上（税抜）÷ 総労働時間,"5,000円以上:高生産性 / 3,000-5,000:標準 / 3,000未満:要改善","売上（税抜）(2次), 人件費(2次)",シフト管理システム連携,S-02
5次,店長,時間帯別売上分析,-,,,,,時間帯別売上構成比,L4(提案),派生,【収益構造】ピーク時間の確認、シフト最適化の根拠,時間帯別売上 ÷ 日次総売上 × 100,ディナー帯60%超:標準居酒屋 / アイドル帯10%未満:集客強化要,POS売上時間別(1次),既存指標あり,S-06
5次,店長,時間帯別売上分析,-,,,,,アイドル時間人件費率,L4(提案),派生,【運営効率】低稼働時間の人員コスト、シフト削減余地,アイドル時間人件費 ÷ アイドル時間売上 × 100,30%以下:許容 / 30-50%:監視 / 50%超:シフト削減検討,"時間帯別人件費(2次), 時間帯別売上(2次)",時間帯別シフトデータ必要,S-14
5次,店長,"時間帯別売上分析, 流入分析",-,,,,,テーブル回転率,L4(提案),派生,【運営効率】座席稼働率の把握、予約受入判断,客数 ÷ 席数 ÷ 営業時間,居酒屋2.0以上:優良 / 1.5:標準 / 1.0未満:要改善,"客数(1次), 席数(マスタ:1次), 営業時間(マスタ:1次)",席数マスタ整備必要,S-05
5次,店長,"月次集計, 感度分析",-,,,,,人時粗利,L4(提案),派生,【労働生産性】売上だけでなく粗利ベースでの労働効率評価,粗利 ÷ 総労働時間,"3,500円以上:高 / 2,000-3,500:標準 / 2,000未満:要改善","粗利(3次), 人件費(2次)",粗利算出にFD原価把握,S-03
5次,店長,"棚卸, FD分析（仕入率/原価率）",-,,,,,食材ロス率,L4(提案),派生,【運営効率】日々の食材管理状況把握、ロス削減施策効果測定,食材ロス金額 ÷ 食材仕入金額 × 100,5%以下:優良 / 5-8%:標準 / 8%超:要改善,"仕入金額(2次), 棚卸金額(3次), 売上原価(3次)",棚卸精度前提,S-01
